"pict1","pict2","channel","mean","var","lighting","ISO","shutter.speed","aperture","focal.length","count"
"crop_81.fit","crop_83.fit","Green R",905.46826171875,338.661610593078,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_83.fit","crop_84.fit","Red",406.35498046875,172.45551103907,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_81.fit","crop_83.fit","Red",406.2236328125,181.913947947214,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_82.fit","Red",405.96826171875,185.288699272208,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_82.fit","crop_83.fit","Red",405.3408203125,178.16785801564,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_83.fit","Red",403.72998046875,174.173252974554,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_82.fit","crop_84.fit","Blue",723.01953125,338.541758308895,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_81.fit","Blue",720.81689453125,333.596204770742,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_84.fit","Blue",719.8935546875,339.678288046799,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_80.fit","crop_84.fit","Red",412.76611328125,189.377248575727,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_80.fit","crop_81.fit","Red",412.634765625,177.906859038978,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_81.fit","crop_83.fit","Green B",908.92578125,366.466245112414,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_82.fit","Green B",908.3544921875,370.309137875733,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_83.fit","crop_84.fit","Green B",907.89404296875,350.999044916147,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_82.fit","crop_83.fit","Green B",906.6416015625,351.449442127933,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_82.fit","Green R",905.21044921875,344.799860531983,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_82.fit","crop_83.fit","Green R",903.8369140625,354.690486009286,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_83.fit","Green R",900.06787109375,359.109233240927,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_80.fit","Red",410.14111328125,193.103299406617,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_80.fit","crop_83.fit","Red",409.513671875,184.617620891373,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_80.fit","crop_82.fit","Red",411.751953125,189.710469742791,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_79.fit","crop_83.fit","Green B",903.080078125,368.628719147116,"Normal",100,"1/640",5.6,"90.0 mm",6
"crop_216.fit","crop_221.fit","Blue",280.328125,132.352820671432,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_218.fit","Red",153.3759765625,72.4690230174731,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_219.fit","Red",153.36669921875,72.3363303205951,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_220.fit","crop_221.fit","Blue",279.49169921875,126.823569140243,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_221.fit","Red",153.22119140625,67.6063846949841,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_221.fit","Blue",278.369140625,119.392257377199,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_217.fit","Blue",278.2275390625,133.066035862659,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_221.fit","Green B",347.89208984375,148.911396761211,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_220.fit","Red",153.26123046875,67.5413912626772,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_220.fit","crop_221.fit","Green B",346.9453125,152.411777171921,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_221.fit","Red",153.2119140625,68.9418071847507,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_220.fit","Red",153.06787109375,69.5704151202041,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_220.fit","Red",153.05859375,67.0610929099462,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_220.fit","Blue",279.35009765625,138.955721052511,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_219.fit","Red",152.13720703125,67.3278648697153,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_219.fit","Red",151.94384765625,66.4089186026088,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_219.fit","Blue",275.30126953125,126.902064527584,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_221.fit","Green R",343.84619140625,144.130887535893,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_219.fit","Green R",343.650390625,137.002350241325,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_221.fit","Green R",343.42138671875,132.022814619227,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_218.fit","Green R",343.4189453125,144.779745540078,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_221.fit","Green R",343.18994140625,142.252893889754,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_220.fit","Green R",342.7890625,150.788243447581,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_220.fit","Green R",342.3642578125,133.494837487781,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_220.fit","Green R",342.1328125,148.952832890396,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_219.fit","Green R",341.45703125,140.357204224707,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_218.fit","Red",152.146484375,70.2985627443793,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_219.fit","Green R",340.80078125,136.841930519917,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_221.fit","Green B",345.66650390625,137.299910171524,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_219.fit","Blue",275.70703125,126.419597308773,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_217.fit","Green R",344.0751953125,150.017037817693,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_219.fit","Green B",345.1748046875,136.211905471041,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_221.fit","Green B",345.0244140625,140.905669599218,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_220.fit","Green B",344.58203125,155.426607939272,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_221.fit","Blue",277.96337890625,121.716928133401,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_218.fit","Blue",277.82177734375,130.423298795668,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_221.fit","Blue",277.8076171875,128.173196175464,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_219.fit","Blue",277.666015625,138.092022162146,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_221.fit","Green R",346.03955078125,141.942421474065,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_218.fit","Green R",341.2255859375,143.336265884653,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_220.fit","crop_221.fit","Green R",344.75341796875,144.18554830691,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_221.fit","Green B",346.0205078125,150.286137585533,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_220.fit","Green R",344.982421875,151.294551487659,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_220.fit","Blue",276.9853515625,124.357143129888,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_220.fit","Blue",276.82958984375,124.937537706959,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_217.fit","Green B",345.52880859375,144.518793816441,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_218.fit","Blue",275.86279296875,131.530119268542,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_218.fit","Green B",344.53271484375,149.193196614583,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_219.fit","crop_220.fit","Green B",344.22802734375,142.479276923723,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_220.fit","Green B",343.5859375,134.689330935362,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_219.fit","Green B",343.30322265625,143.171893614828,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_218.fit","Green B",342.6611328125,137.525873655914,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_218.fit","crop_219.fit","Green B",342.30712890625,138.140910904662,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_220.fit","Green B",346.45361328125,140.346724076705,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_220.fit","crop_221.fit","Red",154.3359375,64.4876416636119,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_217.fit","Red",153.5693359375,71.7195881445503,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_221.fit","Red",154.64404296875,69.1226130063233,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_216.fit","crop_220.fit","Red",154.49072265625,74.3070238995296,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_221.fit","Red",153.41455078125,70.5953761722568,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_217.fit","crop_220.fit","Blue",277.39111328125,124.482637138777,"Normal",100,"1/640",7.1,"90.0 mm",6
"crop_141.fit","crop_142.fit","Green R",84.109375,34.27761485826,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_141.fit","Green R",83.6884765625,37.0386711113148,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_143.fit","Blue",65.0009765625,31.5608428030303,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_144.fit","Blue",64.82763671875,34.1850786404875,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_144.fit","Blue",64.36865234375,32.3442115522666,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_142.fit","Blue",66.5458984375,30.6970842497556,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_144.fit","Blue",64.88330078125,33.3345471155609,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_142.fit","Green B",83.70263671875,33.755864625336,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_141.fit","Green B",83.37158203125,34.6086337480144,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_142.fit","Green B",83.24609375,34.1129471377077,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_143.fit","Green B",82.462890625,33.9010798509286,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_142.fit","Green R",83.5947265625,34.864306497434,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_143.fit","Green R",83.091796875,35.1628711510264,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_143.fit","Green R",82.998046875,35.6298799486804,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_141.fit","Green R",82.86669921875,32.9821140143878,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_143.fit","crop_144.fit","Blue",64.02685546875,34.2733530173204,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_142.fit","Red",37.35986328125,19.9173305955218,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_141.fit","Red",37.328125,19.4806634897361,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_143.fit","Red",37.18798828125,18.8386862895589,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_140.fit","Red",37.078125,19.1747006353861,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_144.fit","Red",36.9609375,18.0293694250978,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_144.fit","Red",36.92919921875,18.6893400041239,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_143.fit","Red",36.82470703125,18.9919655539773,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_144.fit","Red",36.67919921875,18.0016567196664,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_143.fit","crop_144.fit","Red",36.42578125,17.3380662726051,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_144.fit","Red",36.31591796875,18.7180622059812,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_143.fit","Green B",82.33740234375,33.121001630468,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_142.fit","Green B",82.2451171875,32.1742118768328,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_143.fit","Green B",82.00634765625,34.5527128963526,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_142.fit","Green R",82.77294921875,31.8092767709861,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_143.fit","Green R",82.5771484375,35.8053347232405,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_140.fit","Green R",82.35205078125,33.6270271070076,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_144.fit","Green R",81.970703125,33.760867240958,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_141.fit","Blue",66.490234375,33.2523349676197,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_142.fit","Blue",66.31640625,34.4678927633187,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_140.fit","Blue",66.03125,31.0432532227517,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_142.fit","Blue",65.857421875,32.0650640731916,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_141.fit","Blue",65.8017578125,32.2595842497556,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_141.fit","Green B",82.37060546875,33.0574821106733,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_143.fit","Blue",65.689453125,31.7459658327224,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_143.fit","Blue",65.515625,32.2265835013441,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_143.fit","Blue",65.4599609375,34.3946419843597,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_144.fit","Blue",65.05712890625,33.2877370288062,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_140.fit","Green B",81.9140625,34.0254135355572,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_144.fit","Green B",81.490234375,34.4185529692082,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_144.fit","Green B",81.36474609375,35.1496627375061,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_144.fit","Green R",81.876953125,32.6477196358749,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_143.fit","Green R",81.75537109375,32.9880058460105,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_144.fit","Green R",81.4560546875,32.4524663214809,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_143.fit","crop_144.fit","Green R",80.859375,33.9471835288368,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_144.fit","Green R",80.63427734375,31.7843080820809,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_144.fit","Green B",81.03369140625,32.9762145459128,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_143.fit","Green B",81.00537109375,33.6168700933223,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_142.fit","Red",37.97314453125,19.7335650163429,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_142.fit","Red",37.72314453125,18.651942337946,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_140.fit","crop_141.fit","Red",37.69140625,19.4819159335288,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_143.fit","crop_144.fit","Green B",80.125,34.6270466764418,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_139.fit","crop_144.fit","Green B",80.03271484375,32.5221807604778,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_142.fit","crop_143.fit","Red",37.4697265625,18.9212793255132,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_141.fit","crop_143.fit","Red",37.43798828125,18.4383930344269,"Normal",100,"1/6400",5.6,"90.0 mm",6
"crop_156.fit","crop_160.fit","Red",20.3876953125,11.0493340664712,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_160.fit","Blue",36.0283203125,18.3046111314761,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_159.fit","Blue",36.525390625,17.6436950146628,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_158.fit","Red",20.4541015625,12.279684445259,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_159.fit","Blue",36.02587890625,18.6964499137036,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_157.fit","Blue",36.29150390625,20.3220914093047,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_160.fit","Blue",36.26220703125,17.8870848416117,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_161.fit","Green R",47.259765625,19.9162313660802,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_161.fit","Green R",47.87548828125,21.8212360818365,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_160.fit","Red",20.31640625,10.7495857007576,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_160.fit","Red",20.115234375,10.8398532960655,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_159.fit","Red",20.80615234375,12.068131701338,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_161.fit","Green R",47.15283203125,19.1388451360887,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_160.fit","Green R",46.95654296875,20.5953876275354,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_161.fit","Red",20.93798828125,11.0462979403409,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_157.fit","Red",20.525390625,11.6822744837488,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_160.fit","Green R",46.23388671875,19.4712353181513,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_159.fit","Green R",46.19677734375,20.7603550945442,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_158.fit","Green R",47.44775390625,20.4585275957661,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_159.fit","Green R",47.3408203125,20.520497311828,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_159.fit","Green B",46.50927734375,20.6457641243585,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_160.fit","crop_161.fit","Green B",46.40625,20.552289528348,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_160.fit","Green B",46.359375,21.9854517961877,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_158.fit","Green R",46.91943359375,21.2942398086205,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_160.fit","crop_161.fit","Green R",46.7685546875,21.0454984573558,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_160.fit","crop_161.fit","Red",20.80029296875,10.5319253841337,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_158.fit","Red",20.7265625,11.8226703781769,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_160.fit","Red",20.66845703125,11.2794243149743,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_157.fit","Green R",46.3037109375,19.1342692295943,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_161.fit","Green B",47.357421875,21.3201368523949,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_161.fit","Green B",46.80126953125,20.9147226104289,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_160.fit","Green R",45.8125,20.0392763318671,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_161.fit","Green B",46.55615234375,20.6757311331562,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_160.fit","crop_161.fit","Blue",36.87451171875,18.0183585158541,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_161.fit","Blue",36.8720703125,18.0754349187439,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_158.fit","Blue",36.8232421875,20.9687194525904,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_161.fit","Green B",46.28173828125,20.4376713518756,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_158.fit","Green B",46.23486328125,20.9440557604778,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_161.fit","Green R",46.7314453125,19.8260458669355,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_159.fit","Green R",46.72509765625,19.6628363078873,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_160.fit","Green R",46.3408203125,20.1728658815982,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_160.fit","Green B",45.55810546875,21.2712414276332,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_159.fit","Green B",45.43359375,20.3780833791544,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_160.fit","Green B",45.28369140625,20.3682790925892,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_158.fit","Green B",46.75439453125,19.5171480747495,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_159.fit","Blue",37.05712890625,20.2926742538795,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_160.fit","Blue",36.52783203125,18.2019980869685,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_159.fit","Green B",45.953125,21.1358271474829,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_160.fit","Green B",45.80322265625,21.4935769298326,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_161.fit","Blue",36.63818359375,19.0342622609665,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_161.fit","Blue",37.66943359375,21.8635022414162,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_158.fit","Blue",37.32275390625,19.854777137555,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_157.fit","crop_161.fit","Blue",37.1376953125,18.5433601386852,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_157.fit","Green B",45.6787109375,18.9845735581623,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_161.fit","Red",21.13916015625,10.9491380857466,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_159.fit","Red",21.07861328125,11.4663362773399,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_159.fit","crop_161.fit","Red",21.4912109375,11.4832886577468,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_160.fit","Blue",37.0595703125,21.1015319525904,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_158.fit","crop_159.fit","Red",21.00732421875,11.7416142587671,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_156.fit","crop_161.fit","Red",21.21044921875,11.9109041842314,"Normal",100,"1/6400",7.1,"90.0 mm",6
"crop_25.fit","crop_26.fit","Red",2775.404296875,1198.08839656647,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_29.fit","Red",2777.9794921875,1211.17149124817,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_27.fit","Blue",5027.66796875,2367.34244982588,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_26.fit","Blue",5020.4931640625,2161.55510752688,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_29.fit","Blue",5020.45947265625,2482.61745431253,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_30.fit","Green R",6319.3955078125,2477.86247365286,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_29.fit","Red",2771.4677734375,1236.98333447886,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_27.fit","Red",2767.484375,1208.04957844575,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_28.fit","Red",2791.029296875,1235.8550754521,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_29.fit","Blue",5013.28466796875,2222.62511025706,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_27.fit","Blue",5003.45703125,2327.09327460594,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_29.fit","Red",2795.0126953125,1231.90412504582,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_27.fit","Red",2781.916015625,1173.30192295943,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_26.fit","Green R",6238.1259765625,2531.97859963038,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_29.fit","Green R",6229.71044921875,2695.01277597675,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_30.fit","Green R",6300.0322265625,2452.32183032441,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_29.fit","crop_30.fit","Green R",6291.61669921875,2633.42009513609,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_28.fit","Green R",6288.830078125,2303.51780913978,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_29.fit","Green R",6280.41455078125,2573.1469211075,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_30.fit","Green R",6278.32421875,2481.50232160313,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_30.fit","Green R",6268.69140625,2614.67546432063,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_28.fit","Green R",6267.1220703125,2366.21269970369,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_30.fit","Red",2789.724609375,1225.72042247067,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_29.fit","Red",2785.8994140625,1246.14540376039,"Normal",100,"1/80",5.6,"90.0 mm",6
